epoch,iter,global_epoch,lr,loss_window_median,loss_epoch_running_avg
23,3300,23.4999,1.3e-05,9.0311,9.2526
23,3400,23.5151,1.3e-05,9.1487,9.2507
23,3500,23.5302,1.3e-05,9.1971,9.2508
23,3600,23.5454,1.3e-05,8.9896,9.2473
23,3700,23.5605,1.3e-05,9.11,9.2451
23,3800,23.5757,1.3e-05,9.0622,9.2445
23,3900,23.5908,1.3e-05,9.1763,9.2484
23,4000,23.6060,1.3e-05,8.9847,9.2482
23,4100,23.6211,1.3e-05,8.9936,9.2486
23,4200,23.6363,1.3e-05,9.2583,9.2499
23,4300,23.6514,1.3e-05,9.2997,9.2508
23,4400,23.6666,1.3e-05,9.1422,9.2506
23,4500,23.6817,1.3e-05,9.3673,9.2495
23,4600,23.6969,1.3e-05,9.3496,9.2503
23,4700,23.7120,1.3e-05,9.3811,9.251
23,4800,23.7272,1.3e-05,9.0387,9.2513
23,4900,23.7423,1.3e-05,9.0013,9.2501
23,5000,23.7575,1.3e-05,9.1344,9.2501
23,5100,23.7726,1.3e-05,9.1242,9.2507
23,5200,23.7878,1.3e-05,9.1933,9.2504
23,5300,23.8029,1.3e-05,9.2418,9.2506
23,5400,23.8181,1.3e-05,9.1064,9.2481
23,5500,23.8332,1.3e-05,9.0535,9.2478
23,5600,23.8484,1.3e-05,9.1149,9.2484
23,5700,23.8635,1.3e-05,9.1232,9.2473
23,5800,23.8787,1.3e-05,9.2573,9.247
23,5900,23.8938,1.3e-05,9.1331,9.247
23,6000,23.9090,1.3e-05,9.1255,9.2469
23,6100,23.9241,1.3e-05,9.1936,9.2472
23,6200,23.9393,1.3e-05,9.209,9.2458
23,6300,23.9544,1.3e-05,9.2043,9.2457
23,6400,23.9696,1.3e-05,9.0752,9.2462
23,6500,23.9847,1.3e-05,9.0141,9.2462
23,6600,23.9998,1.3e-05,9.154,9.2451
24,0,24.0000,1e-05,9.1763,9.1763
24,100,24.0151,1e-05,9.0862,9.1957
24,200,24.0303,1e-05,8.9989,9.1733
24,300,24.0454,1e-05,8.9434,9.1816
24,400,24.0606,1e-05,9.2455,9.1894
24,500,24.0757,1e-05,9.0106,9.1711
24,600,24.0909,1e-05,9.2139,9.1597
24,700,24.1060,1e-05,9.0931,9.148
24,800,24.1212,1e-05,9.1366,9.1523
24,900,24.1363,1e-05,9.1524,9.1568
24,1000,24.1515,1e-05,9.1047,9.1544
24,1100,24.1666,1e-05,9.0831,9.1517
24,1200,24.1818,1e-05,9.0691,9.1554
24,1300,24.1969,1e-05,9.1297,9.157
24,1400,24.2121,1e-05,8.9714,9.1581
24,1500,24.2272,1e-05,8.9476,9.1533
24,1600,24.2424,1e-05,9.001,9.1555
24,1700,24.2575,1e-05,9.0965,9.1578
24,1800,24.2727,1e-05,9.0597,9.1586
24,1900,24.2878,1e-05,9.1441,9.161
24,2000,24.3030,1e-05,9.0462,9.1645
24,2100,24.3181,1e-05,9.0665,9.1638
24,2200,24.3333,1e-05,8.9858,9.1633
24,2300,24.3484,1e-05,9.015,9.1631
24,2400,24.3636,1e-05,9.1534,9.1639
24,2500,24.3787,1e-05,9.1979,9.1617
24,2600,24.3939,1e-05,9.1576,9.1608
24,2700,24.4090,1e-05,9.2545,9.1592
24,2800,24.4242,1e-05,9.0451,9.159
24,2900,24.4393,1e-05,9.0995,9.1599
24,3000,24.4545,1e-05,9.1905,9.1626
24,3100,24.4696,1e-05,9.1094,9.1629
24,3200,24.4848,1e-05,9.3032,9.1642
24,3300,24.4999,1e-05,9.1293,9.1642
24,3400,24.5151,1e-05,9.2187,9.1682
24,3500,24.5302,1e-05,9.1635,9.1666
24,3600,24.5454,1e-05,9.3289,9.1656
24,3700,24.5605,1e-05,9.175,9.1684
24,3800,24.5757,1e-05,9.2495,9.1679
24,3900,24.5908,1e-05,9.1886,9.1688
24,4000,24.6060,1e-05,8.9535,9.1693
24,4100,24.6211,1e-05,9.0074,9.1671
24,4200,24.6363,1e-05,8.9907,9.1648
24,4300,24.6514,1e-05,9.0695,9.1648
24,4400,24.6666,1e-05,8.9618,9.1631
24,4500,24.6817,1e-05,9.0977,9.1632
24,4600,24.6969,1e-05,9.2477,9.1635
24,4700,24.7120,1e-05,9.0187,9.162
24,4800,24.7272,1e-05,9.0561,9.1616
24,4900,24.7423,1e-05,9.238,9.1615
24,5000,24.7575,1e-05,9.0829,9.1604
24,5100,24.7726,1e-05,9.1681,9.1597
24,5200,24.7878,1e-05,8.8874,9.1588
24,5300,24.8029,1e-05,8.9729,9.1584
24,5400,24.8181,1e-05,9.0968,9.158
24,5500,24.8332,1e-05,9.1441,9.1588
24,5600,24.8484,1e-05,9.0723,9.1596
24,5700,24.8635,1e-05,9.1561,9.1586
24,5800,24.8787,1e-05,9.1281,9.1576
24,5900,24.8938,1e-05,9.059,9.1588
24,6000,24.9090,1e-05,9.1146,9.1595
24,6100,24.9241,1e-05,9.3422,9.1599
24,6200,24.9393,1e-05,9.2476,9.1598
24,6300,24.9544,1e-05,9.1809,9.1592
24,6400,24.9696,1e-05,8.9504,9.1597
24,6500,24.9847,1e-05,9.0915,9.1605
24,6600,24.9998,1e-05,8.9584,9.16
25,0,25.0000,1e-05,9.3258,9.3258
25,100,25.0151,1e-05,9.2444,9.1698
25,200,25.0303,1e-05,9.1842,9.1512
25,300,25.0454,1e-05,9.1966,9.1677
25,400,25.0606,1e-05,8.9748,9.1445
25,500,25.0757,1e-05,9.112,9.1453
25,600,25.0909,1e-05,9.1329,9.147
25,700,25.1060,1e-05,9.1494,9.1566
25,800,25.1212,1e-05,9.0595,9.1485
25,900,25.1363,1e-05,9.1534,9.1484
25,1000,25.1515,1e-05,8.9801,9.1478
25,1100,25.1666,1e-05,8.964,9.1354
25,1200,25.1818,1e-05,9.0122,9.1333
25,1300,25.1969,1e-05,9.0991,9.1358
25,1400,25.2121,1e-05,9.126,9.1369
25,1500,25.2272,1e-05,9.0439,9.1396
25,1600,25.2424,1e-05,8.9629,9.1347
25,1700,25.2575,1e-05,9.0274,9.1366
25,1800,25.2727,1e-05,9.0965,9.1359
25,1900,25.2878,1e-05,8.9789,9.1333
25,2000,25.3030,1e-05,9.0578,9.1327
25,2100,25.3181,1e-05,9.1061,9.1315
25,2200,25.3333,1e-05,9.0791,9.1299
25,2300,25.3484,1e-05,8.9881,9.1316
25,2400,25.3636,1e-05,9.092,9.1307
25,2500,25.3787,1e-05,9.0567,9.1281
25,2600,25.3939,1e-05,9.0785,9.1303
25,2700,25.4090,1e-05,9.0752,9.1308
25,2800,25.4242,1e-05,9.2042,9.132
25,2900,25.4393,1e-05,9.1376,9.1313
25,3000,25.4545,1e-05,9.0487,9.1315
25,3100,25.4696,1e-05,9.1609,9.1322
25,3200,25.4848,1e-05,9.2809,9.1328
25,3300,25.4999,1e-05,9.0282,9.1326
25,3400,25.5151,1e-05,8.993,9.1321
25,3500,25.5302,1e-05,8.9504,9.1322
25,3600,25.5454,1e-05,8.9168,9.1305
25,3700,25.5605,1e-05,9.2482,9.1288
25,3800,25.5757,1e-05,9.0248,9.1308
25,3900,25.5908,1e-05,9.0388,9.1315
25,4000,25.6060,1e-05,9.1107,9.1328
25,4100,25.6211,1e-05,9.2341,9.1339
25,4200,25.6363,1e-05,8.9988,9.1327
25,4300,25.6514,1e-05,9.1626,9.1325
25,4400,25.6666,1e-05,9.0187,9.1315
25,4500,25.6817,1e-05,8.9966,9.1309
25,4600,25.6969,1e-05,9.1718,9.1315
25,4700,25.7120,1e-05,9.056,9.1316
25,4800,25.7272,1e-05,8.9109,9.1314
25,4900,25.7423,1e-05,9.2111,9.1309
25,5000,25.7575,1e-05,9.0619,9.1311
25,5100,25.7726,1e-05,9.1953,9.1315
25,5200,25.7878,1e-05,9.1279,9.1331
25,5300,25.8029,1e-05,8.9059,9.1321
25,5400,25.8181,1e-05,9.0638,9.1312
25,5500,25.8332,1e-05,9.1849,9.1312
25,5600,25.8484,1e-05,9.1036,9.1303
25,5700,25.8635,1e-05,8.9052,9.1313
25,5800,25.8787,1e-05,9.0783,9.132
25,5900,25.8938,1e-05,8.9978,9.132
25,6000,25.9090,1e-05,8.9529,9.1319
25,6100,25.9241,1e-05,8.8622,9.1311
25,6200,25.9393,1e-05,9.2526,9.1309
25,6300,25.9544,1e-05,9.012,9.1305
25,6400,25.9696,1e-05,9.0658,9.1305
25,6500,25.9847,1e-05,9.1379,9.1311
25,6600,25.9998,1e-05,8.9677,9.132
26,0,26.0000,1e-05,9.0265,9.0265
26,100,26.0151,1e-05,8.9749,9.0866
26,200,26.0303,1e-05,9.1425,9.1262
26,300,26.0454,1e-05,9.07,9.1438
26,400,26.0606,1e-05,9.0125,9.1269
26,500,26.0757,1e-05,9.0058,9.1036
26,600,26.0909,1e-05,9.0704,9.111
26,700,26.1060,1e-05,9.2231,9.1214
26,800,26.1212,1e-05,9.1605,9.125
26,900,26.1363,1e-05,8.9963,9.1261
26,1000,26.1515,1e-05,9.0262,9.1236
26,1100,26.1666,1e-05,8.9528,9.1265
26,1200,26.1818,1e-05,8.9483,9.1227
26,1300,26.1969,1e-05,8.9682,9.123
26,1400,26.2121,1e-05,8.9997,9.1256
26,1500,26.2272,1e-05,8.895,9.1226
26,1600,26.2424,1e-05,9.1132,9.1233
26,1700,26.2575,1e-05,9.0045,9.1259
26,1800,26.2727,1e-05,9.0307,9.1281
26,1900,26.2878,1e-05,9.0361,9.128
26,2000,26.3030,1e-05,9.0374,9.1298
26,2100,26.3181,1e-05,9.0996,9.129
26,2200,26.3333,1e-05,9.0156,9.1269
26,2300,26.3484,1e-05,9.0294,9.1282
26,2400,26.3636,1e-05,8.9936,9.1279
26,2500,26.3787,1e-05,8.899,9.1258
26,2600,26.3939,1e-05,8.8627,9.1236
26,2700,26.4090,1e-05,8.9264,9.1234
26,2800,26.4242,1e-05,8.9596,9.1242
26,2900,26.4393,1e-05,9.1891,9.1242
26,3000,26.4545,1e-05,8.8875,9.1206
26,3100,26.4696,1e-05,9.1485,9.12
26,3200,26.4848,1e-05,8.9193,9.119
26,3300,26.4999,1e-05,8.9805,9.1176
26,3400,26.5151,1e-05,8.9996,9.1169
26,3500,26.5302,1e-05,9.3367,9.1161
26,3600,26.5454,1e-05,9.078,9.117
26,3700,26.5605,1e-05,8.9188,9.1146
26,3800,26.5757,1e-05,9.0371,9.1158
26,3900,26.5908,1e-05,9.0927,9.1167
26,4000,26.6060,1e-05,9.0883,9.1159
26,4100,26.6211,1e-05,8.9313,9.115
26,4200,26.6363,1e-05,9.0617,9.1148
26,4300,26.6514,1e-05,8.9657,9.1143
26,4400,26.6666,1e-05,9.1911,9.1142
26,4500,26.6817,1e-05,8.9264,9.1158
26,4600,26.6969,1e-05,9.0374,9.1146
26,4700,26.7120,1e-05,8.8395,9.1127
26,4800,26.7272,1e-05,9.1019,9.1136
26,4900,26.7423,1e-05,8.9705,9.1134
26,5000,26.7575,1e-05,9.1651,9.1126
26,5100,26.7726,1e-05,8.9133,9.1121
26,5200,26.7878,1e-05,8.9407,9.1103
26,5300,26.8029,1e-05,9.0153,9.1106
26,5400,26.8181,1e-05,8.9624,9.1091
26,5500,26.8332,1e-05,8.9914,9.108
26,5600,26.8484,1e-05,8.9807,9.1075
26,5700,26.8635,1e-05,8.9981,9.1078
26,5800,26.8787,1e-05,9.0701,9.1064
26,5900,26.8938,1e-05,9.0845,9.1069
26,6000,26.9090,1e-05,8.9443,9.1072
26,6100,26.9241,1e-05,9.1483,9.1074
26,6200,26.9393,1e-05,8.8821,9.1069
26,6300,26.9544,1e-05,8.9381,9.1069
26,6400,26.9696,1e-05,9.0523,9.1067
26,6500,26.9847,1e-05,9.1473,9.1064
26,6600,26.9998,1e-05,8.766,9.1057
27,0,27.0000,1e-05,9.2271,9.2271
27,100,27.0151,1e-05,9.1467,9.0473
27,200,27.0303,1e-05,9.069,9.0709
27,300,27.0454,1e-05,9.1342,9.0757
27,400,27.0606,1e-05,9.0087,9.1053
27,500,27.0757,1e-05,9.0539,9.1151
27,600,27.0909,1e-05,8.9654,9.1081
27,700,27.1060,1e-05,9.0765,9.1055
27,800,27.1212,1e-05,8.9266,9.0961
27,900,27.1363,1e-05,8.9729,9.0942
27,1000,27.1515,1e-05,9.0015,9.0885
27,1100,27.1666,1e-05,8.9764,9.0903
27,1200,27.1818,1e-05,9.0317,9.093
27,1300,27.1969,1e-05,8.9875,9.0972
27,1400,27.2121,1e-05,8.9575,9.096
27,1500,27.2272,1e-05,8.9754,9.0923
27,1600,27.2424,1e-05,8.9719,9.0877
27,1700,27.2575,1e-05,9.1108,9.0888
27,1800,27.2727,1e-05,9.1056,9.0887
27,1900,27.2878,1e-05,8.9221,9.0848
27,2000,27.3030,1e-05,8.7873,9.0864
27,2100,27.3181,1e-05,9.0764,9.0879
27,2200,27.3333,1e-05,8.9819,9.0886
27,2300,27.3484,1e-05,9.0179,9.0874
27,2400,27.3636,1e-05,8.9329,9.0859
27,2500,27.3787,1e-05,9.0404,9.0848
27,2600,27.3939,1e-05,9.0447,9.0823
27,2700,27.4090,1e-05,9.0012,9.0808
27,2800,27.4242,1e-05,9.0241,9.0833
27,2900,27.4393,1e-05,8.9601,9.0808
27,3000,27.4545,1e-05,8.9213,9.0814
27,3100,27.4696,1e-05,9.043,9.0815
27,3200,27.4848,1e-05,9.049,9.082
27,3300,27.4999,1e-05,9.1527,9.0844
27,3400,27.5151,1e-05,9.0715,9.0839
27,3500,27.5302,1e-05,9.1649,9.0853
27,3600,27.5454,1e-05,8.9579,9.0846
27,3700,27.5605,1e-05,8.9332,9.0846
27,3800,27.5757,1e-05,8.9754,9.0837
27,3900,27.5908,1e-05,8.8196,9.0839
27,4000,27.6060,1e-05,8.8732,9.0829
27,4100,27.6211,1e-05,8.9477,9.0822
27,4200,27.6363,1e-05,9.0664,9.0822
27,4300,27.6514,1e-05,8.9024,9.0811
27,4400,27.6666,1e-05,9.0521,9.0814
27,4500,27.6817,1e-05,9.0424,9.0822
27,4600,27.6969,1e-05,9.0213,9.0826
27,4700,27.7120,1e-05,9.026,9.0825
27,4800,27.7272,1e-05,9.1282,9.0831
27,4900,27.7423,1e-05,9.0603,9.0844
27,5000,27.7575,1e-05,9.0411,9.0852
27,5100,27.7726,1e-05,9.134,9.0854
27,5200,27.7878,1e-05,8.873,9.0845
27,5300,27.8029,1e-05,9.0223,9.0843
27,5400,27.8181,1e-05,9.1602,9.0847
27,5500,27.8332,1e-05,8.917,9.0852
27,5600,27.8484,1e-05,9.0296,9.0853
27,5700,27.8635,1e-05,8.9532,9.0855
27,5800,27.8787,1e-05,8.8823,9.0849
27,5900,27.8938,1e-05,9.0384,9.0841
27,6000,27.9090,1e-05,9.2269,9.0848
27,6100,27.9241,1e-05,8.9299,9.0846
27,6200,27.9393,1e-05,8.9989,9.084
27,6300,27.9544,1e-05,8.8997,9.0836
27,6400,27.9696,1e-05,8.6774,9.0832
27,6500,27.9847,1e-05,9.0385,9.0831
27,6600,27.9998,1e-05,8.9603,9.0822
28,0,28.0000,1e-05,9.3149,9.3149
28,100,28.0151,1e-05,9.1023,9.1088
28,200,28.0303,1e-05,9.0944,9.1086
28,300,28.0454,1e-05,8.9125,9.0938
28,400,28.0606,1e-05,8.8989,9.089
28,500,28.0757,1e-05,8.9949,9.0882
28,600,28.0909,1e-05,9.1011,9.0888
28,700,28.1060,1e-05,8.9313,9.0876
28,800,28.1212,1e-05,9.0365,9.082
28,900,28.1363,1e-05,9.0188,9.0849
28,1000,28.1515,1e-05,9.1019,9.086
28,1100,28.1666,1e-05,8.9993,9.0841
28,1200,28.1818,1e-05,9.1029,9.089
28,1300,28.1969,1e-05,8.841,9.0803
28,1400,28.2121,1e-05,9.0327,9.0799
28,1500,28.2272,1e-05,9.0299,9.0775
28,1600,28.2424,1e-05,8.9742,9.0765
28,1700,28.2575,1e-05,9.1074,9.0771
28,1800,28.2727,1e-05,9.0738,9.0711
28,1900,28.2878,1e-05,8.8954,9.0696
28,2000,28.3030,1e-05,8.8218,9.068
28,2100,28.3181,1e-05,9.0086,9.0685
28,2200,28.3333,1e-05,9.0088,9.0672
28,2300,28.3484,1e-05,8.9085,9.0647
28,2400,28.3636,1e-05,8.9401,9.0655
28,2500,28.3787,1e-05,9.1327,9.0674
28,2600,28.3939,1e-05,9.0345,9.0686
28,2700,28.4090,1e-05,9.0186,9.0691
28,2800,28.4242,1e-05,9.1687,9.0716
28,2900,28.4393,1e-05,9.106,9.0735
28,3000,28.4545,1e-05,8.9962,9.0733
28,3100,28.4696,1e-05,8.9963,9.0737
28,3200,28.4848,1e-05,9.0552,9.0765
28,3300,28.4999,1e-05,8.8974,9.0755
28,3400,28.5151,1e-05,9.0884,9.0754
28,3500,28.5302,1e-05,9.0139,9.0759
28,3600,28.5454,1e-05,9.0525,9.0743
28,3700,28.5605,1e-05,8.9363,9.0744
28,3800,28.5757,1e-05,9.0458,9.0744
28,3900,28.5908,1e-05,8.9648,9.0718
28,4000,28.6060,1e-05,8.9614,9.0713
28,4100,28.6211,1e-05,9.006,9.0704
28,4200,28.6363,1e-05,9.0263,9.0707
28,4300,28.6514,1e-05,8.7646,9.0699
28,4400,28.6666,1e-05,9.1499,9.0689
28,4500,28.6817,1e-05,8.8736,9.068
28,4600,28.6969,1e-05,8.9363,9.0669
28,4700,28.7120,1e-05,9.0092,9.0673
28,4800,28.7272,1e-05,8.7423,9.0657
28,4900,28.7423,1e-05,8.9828,9.0657
28,5000,28.7575,1e-05,9.0622,9.0674
28,5100,28.7726,1e-05,9.0745,9.0676
28,5200,28.7878,1e-05,8.8461,9.0658
28,5300,28.8029,1e-05,9.1099,9.0657
28,5400,28.8181,1e-05,9.016,9.0658
28,5500,28.8332,1e-05,9.0219,9.0647
28,5600,28.8484,1e-05,8.9893,9.0655
28,5700,28.8635,1e-05,9.0196,9.066
28,5800,28.8787,1e-05,9.0295,9.0648
28,5900,28.8938,1e-05,8.9787,9.0645
28,6000,28.9090,1e-05,9.0266,9.0638
28,6100,28.9241,1e-05,9.0901,9.063
28,6200,28.9393,1e-05,9.0141,9.0616
28,6300,28.9544,1e-05,9.0007,9.061
28,6400,28.9696,1e-05,8.7628,9.0602
28,6500,28.9847,1e-05,8.8096,9.06
28,6600,28.9998,1e-05,9.0718,9.061
29,0,29.0000,1e-05,8.9833,8.9833
29,100,29.0151,1e-05,8.9041,9.0182
29,200,29.0303,1e-05,9.038,9.0489
29,300,29.0454,1e-05,9.0127,9.0501
29,400,29.0606,1e-05,8.9718,9.0453
29,500,29.0757,1e-05,9.033,9.0334
29,600,29.0909,1e-05,8.9424,9.0348
29,700,29.1060,1e-05,8.9537,9.0303
29,800,29.1212,1e-05,8.9418,9.0446
29,900,29.1363,1e-05,8.8116,9.0404
29,1000,29.1515,1e-05,8.8942,9.0492
29,1100,29.1666,1e-05,8.8967,9.0423
29,1200,29.1818,1e-05,9.113,9.0473
29,1300,29.1969,1e-05,8.7848,9.0458
29,1400,29.2121,1e-05,8.8917,9.0474
29,1500,29.2272,1e-05,8.969,9.0505
29,1600,29.2424,1e-05,8.9543,9.0481
29,1700,29.2575,1e-05,9.0296,9.0438
29,1800,29.2727,1e-05,9.0237,9.045
29,1900,29.2878,1e-05,9.038,9.0459
29,2000,29.3030,1e-05,9.1181,9.0434
29,2100,29.3181,1e-05,8.9166,9.0426
29,2200,29.3333,1e-05,8.9777,9.0459
29,2300,29.3484,1e-05,9.0755,9.046
29,2400,29.3636,1e-05,9.0451,9.0417
29,2500,29.3787,1e-05,9.0181,9.0414
29,2600,29.3939,1e-05,8.9201,9.0409
29,2700,29.4090,1e-05,8.9534,9.044
29,2800,29.4242,1e-05,8.9067,9.0454
29,2900,29.4393,1e-05,9.026,9.0434
29,3000,29.4545,1e-05,9.1432,9.0458
29,3100,29.4696,1e-05,8.935,9.0476
29,3200,29.4848,1e-05,9.0093,9.046
29,3300,29.4999,1e-05,8.9014,9.0441
29,3400,29.5151,1e-05,9.0514,9.0446
29,3500,29.5302,1e-05,9.0514,9.0452
29,3600,29.5454,1e-05,8.8213,9.0416
29,3700,29.5605,1e-05,8.8455,9.039
29,3800,29.5757,1e-05,9.0113,9.0394
29,3900,29.5908,1e-05,8.8875,9.0386
29,4000,29.6060,1e-05,8.7964,9.0392
29,4100,29.6211,1e-05,8.9813,9.0393
29,4200,29.6363,1e-05,9.0726,9.0413
29,4300,29.6514,1e-05,8.9469,9.0414
29,4400,29.6666,1e-05,9.0619,9.0428
29,4500,29.6817,1e-05,8.9885,9.0436
29,4600,29.6969,1e-05,9.0784,9.0451
29,4700,29.7120,1e-05,9.1354,9.0457
29,4800,29.7272,1e-05,9.088,9.0457
29,4900,29.7423,1e-05,9.136,9.0463
29,5000,29.7575,1e-05,9.0802,9.0452
29,5100,29.7726,1e-05,8.9902,9.0454
29,5200,29.7878,1e-05,8.9973,9.0462
29,5300,29.8029,1e-05,8.9451,9.0456
29,5400,29.8181,1e-05,8.9175,9.0462
29,5500,29.8332,1e-05,9.0222,9.0457
29,5600,29.8484,1e-05,8.7835,9.0447
29,5700,29.8635,1e-05,9.2434,9.047
29,5800,29.8787,1e-05,8.8278,9.0466
29,5900,29.8938,1e-05,8.9267,9.0467
29,6000,29.9090,1e-05,9.0369,9.0457
29,6100,29.9241,1e-05,8.9148,9.0458
29,6200,29.9393,1e-05,8.853,9.0461
29,6300,29.9544,1e-05,9.0206,9.0459
29,6400,29.9696,1e-05,8.8729,9.046
29,6500,29.9847,1e-05,8.9153,9.0449
29,6600,29.9998,1e-05,8.9981,9.0445
